"state","puma22","zcta","stab","ZIPName","PUMA22name","pop20","afact"
"State code","PUMA (2022)","ZIP census tabulation area","State abbr.","ZIP Code name","PUMA22 name","Total population (2020 Census)","puma22-to-zcta allocation factor"
"06","05921","92618","CA","Irvine, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",11759,0.0833 
"06","05921","92620","CA","Irvine, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",14926,0.1058 
"06","05921","92630","CA","Lake Forest, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",53828,0.3815 
"06","05921","92676","CA","Silverado, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",1738,0.0123 
"06","05921","92679","CA","Trabuco Canyon, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",6222,0.0441 
"06","05921","92691","CA","Mission Viejo, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",2640,0.0187 
"06","05921","92692","CA","Mission Viejo, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",3,0 
"06","05921","92807","CA","Anaheim, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",1233,0.0087 
"06","05921","92808","CA","Anaheim, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",9409,0.0667 
"06","05921","92867","CA","Orange, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",4041,0.0286 
"06","05921","92869","CA","Orange, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",658,0.0047 
"06","05921","92887","CA","Yorba Linda, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",406,0.0029 
"06","05922","92606","CA","Irvine, CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",2825,0.0223 
"06","05922","92612","CA","Irvine, CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",11271,0.0888 
"06","05922","92614","CA","Irvine, CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",6063,0.0478 
"06","05922","92626","CA","Costa Mesa, CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",390,0.0031 
"06","05922","92660","CA","Newport Beach, CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",206,0.0016 
"06","05922","92701","CA","Santa Ana, CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",585,0.0046 
"06","05922","92705","CA","Santa Ana, CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",20533,0.1618 
"06","05922","92780","CA","Tustin, CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",55740,0.4393 
"06","05922","92782","CA","Tustin, CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",29266,0.2307 
"06","05923","92602","CA","Irvine, CA","Orange County (Central)--Irvine City (Central)",7902,0.0555 
"06","05923","92604","CA","Irvine, CA","Orange County (Central)--Irvine City (Central)",27151,0.1908 
"06","05923","92606","CA","Irvine, CA","Orange County (Central)--Irvine City (Central)",20558,0.1445 
"06","05923","92614","CA","Irvine, CA","Orange County (Central)--Irvine City (Central)",22393,0.1574 
"06","05923","92618","CA","Irvine, CA","Orange County (Central)--Irvine City (Central)",14777,0.1039 
"06","05923","92620","CA","Irvine, CA","Orange County (Central)--Irvine City (Central)",49498,0.3479 
"06","05924","92603","CA","Irvine, CA","Orange County (Central)--Irvine City (South)",20137,0.1859 
"06","05924","92612","CA","Irvine, CA","Orange County (Central)--Irvine City (South)",20551,0.1898 
"06","05924","92617","CA","Irvine, CA","Orange County (Central)--Irvine City (South)",25232,0.233 
"06","05924","92618","CA","Irvine, CA","Orange County (Central)--Irvine City (South)",30952,0.2858 
"06","05924","92630","CA","Lake Forest, CA","Orange County (Central)--Irvine City (South)",11424,0.1055 
"06","05925","92625","CA","Corona Del Mar, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",12017,0.0669 
"06","05925","92626","CA","Costa Mesa, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",207,0.0012 
"06","05925","92627","CA","Costa Mesa, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",108,0.0006 
"06","05925","92629","CA","Dana Point, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",325,0.0018 
"06","05925","92637","CA","Laguna Woods, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",17644,0.0982 
"06","05925","92651","CA","Laguna Beach, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",24096,0.1341 
"06","05925","92653","CA","Laguna Hills, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",11794,0.0656 
"06","05925","92656","CA","Aliso Viejo, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",53419,0.2973 
"06","05925","92657","CA","Newport Coast, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",10294,0.0573 
"06","05925","92660","CA","Newport Beach, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",34992,0.1948 
"06","05925","92661","CA","Newport Beach, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",3457,0.0192 
"06","05925","92662","CA","Newport Beach, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",2490,0.0139 
"06","05925","92663","CA","Newport Beach, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",8804,0.049 
"06","05925","92677","CA","Laguna Niguel, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",14,0.0001 
"06","05926","92630","CA","Lake Forest, CA","Orange County (South Central)--Mission Viejo and Laguna Hills Cities",1107,0.0094 
"06","05926","92653","CA","Laguna Hills, CA","Orange County (South Central)--Mission Viejo and Laguna Hills Cities",18283,0.1556 
"06","05926","92656","CA","Aliso Viejo, CA","Orange County (South Central)--Mission Viejo and Laguna Hills Cities",54,0.0005 
"06","05926","92675","CA","San Juan Capistrano, CA","Orange County (South Central)--Mission Viejo and Laguna Hills Cities",2993,0.0255 
"06","05926","92677","CA","Laguna Niguel, CA","Orange County (South Central)--Mission Viejo and Laguna Hills Cities",1113,0.0095 
"06","05926","92688","CA","Rancho Santa Margarita, CA","Orange County (South Central)--Mission Viejo and Laguna Hills Cities",4104,0.0349 
"06","05926","92691","CA","Mission Viejo, CA","Orange County (South Central)--Mission Viejo and Laguna Hills Cities",45278,0.3852 
"06","05926","92692","CA","Mission Viejo, CA","Orange County (South Central)--Mission Viejo and Laguna Hills Cities",44603,0.3795 
"06","05927","92530","CA","Lake Elsinore, CA","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",4,0 
"06","05927","92675","CA","San Juan Capistrano, CA","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",5169,0.047 
"06","05927","92676","CA","Silverado, CA","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",259,0.0024 
"06","05927","92678","CA","Trabuco Canyon, CA (PO boxes)","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",651,0.0059 
"06","05927","92679","CA","Trabuco Canyon, CA","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",24794,0.2256 
"06","05927","92688","CA","Rancho Santa Margarita, CA","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",40584,0.3692 
"06","05927","92692","CA","Mission Viejo, CA","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",1828,0.0166 
"06","05927","92694","CA","Ladera Ranch, CA","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",36637,0.3333 
"06","05928","92624","CA","Capistrano Beach, CA","Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities P",7170,0.0383 
"06","05928","92629","CA","Dana Point, CA","Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities P",25614,0.1367 
"06","05928","92672","CA","San Clemente, CA","Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities P",34651,0.185 
"06","05928","92673","CA","San Clemente, CA","Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities P",29642,0.1582 
"06","05928","92675","CA","San Juan Capistrano, CA","Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities P",27041,0.1443 
"06","05928","92677","CA","Laguna Niguel, CA","Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities P",63228,0.3375 
"06","06101","95626","CA","Elverta, CA","Placer County (Southwest)--Roseville City",424,0.0028 
"06","06101","95648","CA","Lincoln, CA","Placer County (Southwest)--Roseville City",634,0.0041 
"06","06101","95661","CA","Roseville, CA","Placer County (Southwest)--Roseville City",32847,0.2134 
"06","06101","95668","CA","Pleasant Grove, CA","Placer County (Southwest)--Roseville City",227,0.0015 
"06","06101","95678","CA","Roseville, CA","Placer County (Southwest)--Roseville City",44775,0.2909 
"06","06101","95681","CA","Sheridan, CA","Placer County (Southwest)--Roseville City",7,0 
"06","06101","95747","CA","Roseville, CA","Placer County (Southwest)--Roseville City",75019,0.4873 
"06","06102","95648","CA","Lincoln, CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town",49099,0.3651 
"06","06102","95650","CA","Loomis, CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town",11447,0.0851 
"06","06102","95658","CA","Newcastle, CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town",677,0.005 
"06","06102","95663","CA","Penryn, CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town",689,0.0051 
"06","06102","95677","CA","Rocklin, CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town",28351,0.2108 
"06","06102","95678","CA","Roseville, CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town",319,0.0024 
"06","06102","95746","CA","Granite Bay, CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town",789,0.0059 
"06","06102","95765","CA","Rocklin, CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town",43120,0.3206 
"06","06103"," ","CA","[not in a ZCTA]","Placer County (East/High Country Region)--Auburn & Colfax Cities",11,0.0001 
"06","06103","95602","CA","Auburn, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",12737,0.1095 
"06","06103","95603","CA","Auburn, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",28021,0.2409 
"06","06103","95604","CA","Auburn, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",49,0.0004 
"06","06103","95631","CA","Foresthill, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",6362,0.0547 
"06","06103","95648","CA","Lincoln, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",4750,0.0408 
"06","06103","95650","CA","Loomis, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",1999,0.0172 
"06","06103","95658","CA","Newcastle, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",5855,0.0503 
"06","06103","95663","CA","Penryn, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",2216,0.0191 
"06","06103","95681","CA","Sheridan, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",1317,0.0113 
"06","06103","95701","CA","Alta, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",986,0.0085 
"06","06103","95703","CA","Applegate, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",1943,0.0167 
"06","06103","95713","CA","Colfax, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",9156,0.0787 
"06","06103","95714","CA","Dutch Flat, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",360,0.0031 
"06","06103","95715","CA","Emigrant Gap, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",98,0.0008 
"06","06103","95717","CA","Gold Run, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",243,0.0021 
"06","06103","95722","CA","Meadow Vista, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",4682,0.0403 
"06","06103","95728","CA","Soda Springs, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",317,0.0027 
"06","06103","95736","CA","Weimar, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",339,0.0029 
"06","06103","95746","CA","Granite Bay, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",21377,0.1838 
"06","06103","96140","CA","Carnelian Bay, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",1115,0.0096 
"06","06103","96141","CA","Homewood, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",600,0.0052 
"06","06103","96142","CA","Tahoma, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",126,0.0011 
"06","06103","96143","CA","Kings Beach, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",3965,0.0341 
"06","06103","96145","CA","Tahoe City, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",3189,0.0274 
"06","06103","96146","CA","Olympic Valley, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",1194,0.0103 
"06","06103","96148","CA","Tahoe Vista, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",993,0.0085 
"06","06103","96161","CA","Truckee, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",2315,0.0199 
"06","06501"," ","CA","[not in a ZCTA]","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",11,0.0001 
"06","06501","92201","CA","Indio, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",66422,0.3561 
"06","06501","92203","CA","Indio, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",23122,0.1239 
"06","06501","92225","CA","Blythe, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",21096,0.1131 
"06","06501","92236","CA","Coachella, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",42220,0.2263 
"06","06501","92239","CA","Desert Center, CA (PO boxes)","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",292,0.0016 
"06","06501","92241","CA","Desert Hot Springs, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",1055,0.0057 
"06","06501","92253","CA","La Quinta, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",6445,0.0345 
"06","06501","92254","CA","Mecca, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",12414,0.0665 
"06","06501","92274","CA","Thermal, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",13465,0.0722 
"06","06501","92277","CA","Twentynine Palms, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",4,0 
"06","06502","92211","CA","Palm Desert, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",3,0 
"06","06502","92220","CA","Banning, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",57,0.0004 
"06","06502","92234","CA","Cathedral City, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",51509,0.3904 
"06","06502","92260","CA","Palm Desert, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",5215,0.0395 
"06","06502","92262","CA","Palm Springs, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",26593,0.2015 
"06","06502","92264","CA","Palm Springs, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",19254,0.1459 
