"state","puma22","place","stab","PlaceName","PUMA22name","pop20","afact"
"State code","PUMA (2022)","Place code","State abbr.","Place name","PUMA22 name","Total population (2020 Census)","puma22-to-place allocation factor"
"06","08900","53602","CA","Old Station CDP, CA","Shasta County--Redding City",64,0.0004 
"06","08900","53882","CA","Ono CDP, CA","Shasta County--Redding City",93,0.0005 
"06","08900","55296","CA","Palo Cedro CDP, CA","Shasta County--Redding City",2931,0.0161 
"06","08900","57666","CA","Platina CDP, CA","Shasta County--Redding City",13,0.0001 
"06","08900","59920","CA","Redding city, CA","Shasta County--Redding City",93611,0.5139 
"06","08900","63134","CA","Round Mountain CDP, CA","Shasta County--Redding City",160,0.0009 
"06","08900","71218","CA","Shasta CDP, CA","Shasta County--Redding City",1043,0.0057 
"06","08900","71225","CA","Shasta Lake city, CA","Shasta County--Redding City",10371,0.0569 
"06","08900","71568","CA","Shingletown CDP, CA","Shasta County--Redding City",2442,0.0134 
"06","08900","85250","CA","Whitmore CDP, CA","Shasta County--Redding City",311,0.0017 
"06","08900","99999","CA","[not in a place]","Shasta County--Redding City",33272,0.1827 
"06","09501","05290","CA","Benicia city, CA","Solano County (Southwest)--Vallejo & Benicia Cities",27131,0.1755 
"06","09501","81666","CA","Vallejo city, CA","Solano County (Southwest)--Vallejo & Benicia Cities",123870,0.8012 
"06","09501","99999","CA","[not in a place]","Solano County (Southwest)--Vallejo & Benicia Cities",3610,0.0233 
"06","09502","23182","CA","Fairfield city, CA","Solano County (Central)--Fairfield & Suisun City Cities",119869,0.7696 
"06","09502","31099","CA","Green Valley CDP, CA","Solano County (Central)--Fairfield & Suisun City Cities",1654,0.0106 
"06","09502","75630","CA","Suisun City city, CA","Solano County (Central)--Fairfield & Suisun City Cities",29518,0.1895 
"06","09502","81554","CA","Vacaville city, CA","Solano County (Central)--Fairfield & Suisun City Cities",6,0 
"06","09502","81666","CA","Vallejo city, CA","Solano County (Central)--Fairfield & Suisun City Cities",2220,0.0143 
"06","09502","99999","CA","[not in a place]","Solano County (Central)--Fairfield & Suisun City Cities",2486,0.016 
"06","09503","00996","CA","Allendale CDP, CA","Solano County (Northeast)--Vacaville & Dixon Cities",1651,0.0115 
"06","09503","19402","CA","Dixon city, CA","Solano County (Northeast)--Vacaville & Dixon Cities",18988,0.1327 
"06","09503","22146","CA","Elmira CDP, CA","Solano County (Northeast)--Vacaville & Dixon Cities",193,0.0013 
"06","09503","23182","CA","Fairfield city, CA","Solano County (Northeast)--Vacaville & Dixon Cities",12,0.0001 
"06","09503","32340","CA","Hartley CDP, CA","Solano County (Northeast)--Vacaville & Dixon Cities",2430,0.017 
"06","09503","60984","CA","Rio Vista city, CA","Solano County (Northeast)--Vacaville & Dixon Cities",10005,0.0699 
"06","09503","81554","CA","Vacaville city, CA","Solano County (Northeast)--Vacaville & Dixon Cities",102380,0.7153 
"06","09503","99999","CA","[not in a place]","Solano County (Northeast)--Vacaville & Dixon Cities",7468,0.0522 
"06","09702","16560","CA","Cotati city, CA","Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities",7584,0.06 
"06","09702","56476","CA","Penngrove CDP, CA","Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities",2637,0.0209 
"06","09702","56784","CA","Petaluma city, CA","Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities",59776,0.4731 
"06","09702","62546","CA","Rohnert Park city, CA","Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities",44346,0.351 
"06","09702","72654","CA","Sonoma State University CDP, CA","Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities",2679,0.0212 
"06","09702","99999","CA","[not in a place]","Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities",9322,0.0738 
"06","09704","07036","CA","Bloomfield CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",338,0.0028 
"06","09704","07246","CA","Bodega CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",211,0.0017 
"06","09704","07260","CA","Bodega Bay CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",912,0.0075 
"06","09704","11376","CA","Carmet CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",55,0.0005 
"06","09704","12146","CA","Cazadero CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",298,0.0024 
"06","09704","14190","CA","Cloverdale city, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",8996,0.0739 
"06","09704","24960","CA","Forestville CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",3264,0.0268 
"06","09704","28014","CA","Fulton CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",28,0.0002 
"06","09704","29420","CA","Geyserville CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",861,0.0071 
"06","09704","30812","CA","Graton CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",1683,0.0138 
"06","09704","31470","CA","Guerneville CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",4552,0.0374 
"06","09704","33056","CA","Healdsburg city, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",11340,0.0931 
"06","09704","37274","CA","Jenner CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",122,0.001 
"06","09704","40426","CA","Larkfield-Wikiup CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",8492,0.0697 
"06","09704","48928","CA","Monte Rio CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",1080,0.0089 
"06","09704","53266","CA","Occidental CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",1132,0.0093 
"06","09704","56786","CA","Petaluma Center CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",709,0.0058 
"06","09704","64252","CA","Salmon Creek CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",111,0.0009 
"06","09704","70712","CA","Sea Ranch CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",1169,0.0096 
"06","09704","70770","CA","Sebastopol city, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",7521,0.0618 
"06","09704","71000","CA","Sereno del Mar CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",107,0.0009 
"06","09704","78715","CA","Timber Cove CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",171,0.0014 
"06","09704","81778","CA","Valley Ford CDP, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",148,0.0012 
"06","09704","85922","CA","Windsor town, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",26344,0.2163 
"06","09704","99999","CA","[not in a place]","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",42124,0.3459 
"06","09705","28014","CA","Fulton CDP, CA","Sonoma County (Central)--Santa Rosa City (West)",523,0.0052 
"06","09705","62546","CA","Rohnert Park city, CA","Sonoma County (Central)--Santa Rosa City (West)",44,0.0004 
"06","09705","70098","CA","Santa Rosa city, CA","Sonoma County (Central)--Santa Rosa City (West)",88822,0.8766 
"06","09705","99999","CA","[not in a place]","Sonoma County (Central)--Santa Rosa City (West)",11934,0.1178 
"06","09706","07848","CA","Boyes Hot Springs CDP, CA","Sonoma County (East)--Santa Rosa City (East)",6215,0.0446 
"06","09706","21894","CA","Eldridge CDP, CA","Sonoma County (East)--Santa Rosa City (East)",1312,0.0094 
"06","09706","22510","CA","El Verano CDP, CA","Sonoma County (East)--Santa Rosa City (East)",3867,0.0277 
"06","09706","23973","CA","Fetters Hot Springs-Agua Caliente CDP, CA","Sonoma County (East)--Santa Rosa City (East)",4233,0.0304 
"06","09706","30028","CA","Glen Ellen CDP, CA","Sonoma County (East)--Santa Rosa City (East)",714,0.0051 
"06","09706","38156","CA","Kenwood CDP, CA","Sonoma County (East)--Santa Rosa City (East)",852,0.0061 
"06","09706","70098","CA","Santa Rosa city, CA","Sonoma County (East)--Santa Rosa City (East)",89305,0.6405 
"06","09706","72646","CA","Sonoma city, CA","Sonoma County (East)--Santa Rosa City (East)",10739,0.077 
"06","09706","78126","CA","Temelec CDP, CA","Sonoma County (East)--Santa Rosa City (East)",1500,0.0108 
"06","09706","99999","CA","[not in a place]","Sonoma County (East)--Santa Rosa City (East)",20691,0.1484 
"06","09901","12524","CA","Ceres city, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",49302,0.399 
"06","09901","16762","CA","Cowan CDP, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",342,0.0028 
"06","09901","17428","CA","Crows Landing CDP, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",322,0.0026 
"06","09901","19155","CA","Diablo Grande CDP, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",1669,0.0135 
"06","09901","30882","CA","Grayson CDP, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",1041,0.0084 
"06","09901","38422","CA","Keyes CDP, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",5523,0.0447 
"06","09901","48354","CA","Modesto city, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",8,0.0001 
"06","09901","48916","CA","Monterey Park Tract CDP, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",164,0.0013 
"06","09901","51140","CA","Newman city, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",12351,0.1 
"06","09901","55728","CA","Parklawn CDP, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",1249,0.0101 
"06","09901","56112","CA","Patterson city, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",23781,0.1925 
"06","09901","61106","CA","Riverdale Park CDP, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",1053,0.0085 
"06","09901","64210","CA","Salida CDP, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",8857,0.0717 
"06","09901","84480","CA","Westley CDP, CA","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",575,0.0047 
"06","09901","99999","CA","[not in a place]","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",17330,0.1402 
"06","09902","08172","CA","Bret Harte CDP, CA","Stanislaus County (Central)--Modesto City (West)",5135,0.0408 
"06","09902","09353","CA","Bystrom CDP, CA","Stanislaus County (Central)--Modesto City (West)",3957,0.0315 
"06","09902","48354","CA","Modesto city, CA","Stanislaus County (Central)--Modesto City (West)",104219,0.8287 
"06","09902","63168","CA","Rouse CDP, CA","Stanislaus County (Central)--Modesto City (West)",1913,0.0152 
"06","09902","84578","CA","West Modesto CDP, CA","Stanislaus County (Central)--Modesto City (West)",5965,0.0474 
"06","09902","99999","CA","[not in a place]","Stanislaus County (Central)--Modesto City (West)",4566,0.0363 
"06","09903","18695","CA","Del Rio CDP, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",1399,0.0075 
"06","09903","18856","CA","Denair CDP, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",4865,0.026 
"06","09903","20907","CA","East Oakdale CDP, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",3201,0.0171 
"06","09903","22622","CA","Empire CDP, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",4202,0.0224 
"06","09903","33504","CA","Hickman CDP, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",604,0.0032 
"06","09903","34904","CA","Hughson city, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",7481,0.04 
"06","09903","38422","CA","Keyes CDP, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",149,0.0008 
"06","09903","38786","CA","Knights Ferry CDP, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",112,0.0006 
"06","09903","39164","CA","La Grange CDP, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",166,0.0009 
"06","09903","48354","CA","Modesto city, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",474,0.0025 
"06","09903","52694","CA","Oakdale city, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",23181,0.1238 
"06","09903","53987","CA","Orange Blossom CDP, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",1068,0.0057 
"06","09903","61068","CA","Riverbank city, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",24865,0.1328 
"06","09903","64210","CA","Salida CDP, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",5029,0.0269 
"06","09903","80812","CA","Turlock city, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",72740,0.3885 
"06","09903","81792","CA","Valley Home CDP, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",284,0.0015 
"06","09903","83612","CA","Waterford city, CA","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",9120,0.0487 
"06","09903","99999","CA","[not in a place]","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",28309,0.1512 
"06","09904","00535","CA","Airport CDP, CA","Stanislaus County (Central)--Modesto City (East)",1389,0.0119 
"06","09904","48354","CA","Modesto city, CA","Stanislaus County (Central)--Modesto City (East)",113763,0.9781 
"06","09904","99999","CA","[not in a place]","Stanislaus County (Central)--Modesto City (East)",1155,0.0099 
"06","10100","04576","CA","Beale AFB CDP, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",1303,0.0072 
"06","10100","10676","CA","Camptonville CDP, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",158,0.0009 
"06","10100","12612","CA","Challenge-Brownsville CDP, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",1161,0.0064 
"06","10100","19416","CA","Dobbins CDP, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",551,0.003 
"06","10100","20900","CA","East Nicolaus CDP, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",223,0.0012 
"06","10100","41572","CA","Linda CDP, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",21654,0.1195 
"06","10100","41936","CA","Live Oak city, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",9106,0.0503 
"06","10100","42412","CA","Loma Rica CDP, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",2409,0.0133 
"06","10100","46170","CA","Marysville city, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",12844,0.0709 
"06","10100","46926","CA","Meridian CDP, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",304,0.0017 
"06","10100","51336","CA","Nicolaus CDP, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",176,0.001 
"06","10100","53714","CA","Olivehurst CDP, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",16595,0.0916 
"06","10100","57829","CA","Plumas Lake CDP, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",8126,0.0448 
"06","10100","60970","CA","Rio Oso CDP, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",372,0.0021 
"06","10100","62168","CA","Robbins CDP, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",347,0.0019 
"06","10100","72282","CA","Smartsville CDP, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",185,0.001 
"06","10100","77378","CA","Sutter CDP, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",2997,0.0165 
"06","10100","80560","CA","Trowbridge CDP, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",229,0.0013 
"06","10100","85012","CA","Wheatland city, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",3712,0.0205 
"06","10100","86972","CA","Yuba City city, CA","Sutter & Yuba Counties--Yuba City & Marysville Cities",70117,0.3869 
"06","10100","99999","CA","[not in a place]","Sutter & Yuba Counties--Yuba City & Marysville Cities",28639,0.158 
"06","10701","30476","CA","Goshen CDP, CA","Tulare County (Northwest)--Visalia City",4968,0.0322 
"06","10701","36910","CA","Ivanhoe CDP, CA","Tulare County (Northwest)--Visalia City",45,0.0003 
